"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","V1"
"Friedrich Schneider",0.154242681292826,0.152148763748698,0.186193422838687,0.11175977855793,0.10623345461862,0.1352185567928,0.157749080803094,0.146734903231503,0.115221648463039,0.163097573948147,0.0865824427790441,0.112508318518166,0.125753279843955,0.137699677667417,0.128064744563218,0.126631867195915,0.168315386331261,0.138191166194505,0.165431339814074,0.110346387241523,0.149932484926861,0.192983142691007,0.120072948240951,0.0940973266649393,0.146712931845017,0.164341513071436,0.213504988830067,0.135918458631277,0.145094125043665,0.13205056084981,0.186153228472546,0.151686923560574,0.107515837324964,0.13226715063722,0.141243029625472,0.0822646156544519,0.153117672666362,0.170702065189547,0.0897998080849331,0.0843921968030402,0.152256370427124,0.148046573603129,0.165055666555238,0.171645507799335,0.105415639924654,0.0923293834595002,0.0678402666754639,0.0617424333251331,0.176236201333387,0.14926231000169,0.143913285756982,0.120248982656626,0.136596345918013,0.086586836979546,0.149730006591751,0.138188406490503,0.0990402951746059,0.1017167722068,0.121151758433528,0.127650050691496,0.127161799969905,0.254998773439474,0.135746587747566,0.0941116284516624,0.127596964680126,0.116850290605658,0.124167343198803,0.0928051172334331,0.094098470164591,0.164155806076767,0.169696372480787,0.173658735403995,0.110578028401109,0.119405991939936,0.195118045935247,0.110656645393024,1,0.0999276036599694,0.0940323661283895,0.136351920563534,0.109872435567017,0.119884765534182,0.0960248371335228,0.0465893210129329,0.138741436916517,0.0868661320182473,0.190803104583531,0.0914396049136374,0.118915910946433,0.0969283596694129,0.10264078385349,0.054675763081868,0.169208160437937,0.119299729738951,0.129402805120174,0.155015927993894,0.0872468215234576,0.134455938466679,0.154467337015657,0.0921827767711453,"Friedrich Schneider"
"Lawrence Christiano",0.096272033014944,0.0753105585772391,0.119643075868881,0.153939938816205,0.184144533404796,0.170957735905772,0.118152559129735,0.0993584757297595,0.130752012697846,0.0969380099383806,0.129716155471374,0.108932221989088,0.100913526449182,0.132000317452734,0.0843046082525803,0.0681652397836383,0.123508538486288,0.11439099412936,0.137026002993449,0.0568295960244728,0.131031439769618,0.0977112052425097,0.100220666639582,0.113922535902115,0.120825146222765,0.127564698033407,0.119922969394871,0.195146262518126,0.150476941567414,0.126983591926313,0.120525033645512,0.113787841987123,0.120627643984499,0.12634516327293,0.135819602421394,0.144165749814873,0.113961300397284,0.098514739126336,0.0818717531325726,0.154182203753371,0.0938834883603035,0.109773452738146,0.0736608647932581,0.100886219571884,0.1779461543426,0.151832033741789,0.0822869704100816,0.123169584416003,0.101362047553062,0.137493914846404,0.103745941985048,0.129071143000815,0.146495640135632,0.173459420190595,0.094239406229176,0.127666423503592,0.466713356913315,0.129314846717417,0.126864772854808,0.114353264105146,0.176775801556019,0.0962230574960642,0.0632231162631793,0.124432273408465,0.13340159706552,0.117557091242969,0.165414652710433,0.148349399862031,0.0492232230301841,0.161889420211707,0.111715671089869,0.102819630661561,0.144474150616805,0.101745351210225,0.105755124220344,0.159420856742096,0.0999276036599694,1,0.0848810812914478,0.178410668029097,0.0446689333681786,0.162329751979322,0.117240921147094,0.0934564863696301,0.117015637431787,0.150658271385984,0.133402787342642,0.112991277235166,0.148695807702139,0.132323736011388,0.0837433207231004,0.0889720411507931,0.0795921082368083,0.140311416848672,0.131559128309216,0.111170937508403,0.138145268180941,0.148467177510998,0.165919658536913,0.0590565773545597,"Lawrence Christiano"
"Jeffrey Wooldridge",0.0662100319789211,0.0608558645962329,0.0887768741230849,0.170250238357867,0.0875969818291449,0.0811491475265884,0.0723947899661289,0.0554505436280018,0.0557364489981289,0.0552338396537828,0.177034463139321,0.0680418928522503,0.0797128021956366,0.0710394984077843,0.0371330483637442,0.0414736047788695,0.0650530488982206,0.0858770627812324,0.0877660999338649,0.0364442197616542,0.0794976555434156,0.0534331977647555,0.123910226113828,0.274712025830897,0.0726576739564097,0.0620014728826519,0.0721314447095075,0.114311659110595,0.0766904282823141,0.0648713117975988,0.0613752010962375,0.0748925104154402,0.25522680475826,0.0716599847072831,0.14790270164088,0.164734688685589,0.0916640797932899,0.0919334654682833,0.0529956026115128,0.134588796095343,0.0685490848266629,0.0585883107511711,0.0500156690920525,0.0593699579655504,0.0850415520453792,0.185401944126863,0.0610526102758829,0.182781300485364,0.0971776465889627,0.0723372325471039,0.169827294330563,0.0779939273336293,0.0813020579490556,0.138448258638304,0.0763455465274106,0.151114050070898,0.0933767122295398,0.0623429593453917,0.0770488484069309,0.099143366941227,0.0967093382376434,0.0561919615465365,0.0539292345393337,0.0568258008402873,0.0552817710028577,0.0770636523531183,0.210054634290134,0.0903186229436178,0.0559618921145381,0.081206823901956,0.0588387480861992,0.0780958308426723,0.0858722056246838,0.0573518225351537,0.062686357944209,0.108813333740559,0.0940323661283895,0.0848810812914478,1,0.108242001525483,0.0305877695659937,0.0874547705754469,0.0883192092546715,0.0472073289084773,0.0922347891865169,0.132856331265011,0.0640883012569015,0.059046779968099,0.0678901092462393,0.220382732964184,0.110339680290868,0.0509828545566751,0.0572009449572429,0.0989954426116737,0.0624529431307337,0.0688182277784819,0.0952628075984739,0.158640939208573,0.0894575860513553,0.0211815667324472,"Jeffrey Wooldridge"
"John Campbell",0.174170446879073,0.138301699561012,0.126637914227373,0.139573790108919,0.111548468208111,0.155630598013901,0.121592227101298,0.173908310754067,0.118654694150938,0.157152446360233,0.116716503114356,0.205564802595382,0.100344632550164,0.143439832878632,0.0972593163317164,0.101453950570526,0.137592436305762,0.105668007315214,0.116558236727594,0.115191212315208,0.148274953039826,0.120495096691953,0.115285874981376,0.180019125897924,0.162583441193406,0.131317287069226,0.137994170099933,0.124660653378914,0.148853605465507,0.131850869723415,0.130311731051596,0.116673194195376,0.166082008195016,0.134540055336651,0.168485233111068,0.156576315831542,0.159835645198637,0.12243553148139,0.09863136562804,0.121256659049717,0.11177846978644,0.0968909792961688,0.133276923973271,0.112384809230108,0.158796494164424,0.142818791822763,0.104232315358723,0.117129636761286,0.10973871122478,0.128696727213929,0.136015844870639,0.110658930218511,0.133814245125461,0.146196495768467,0.12812016557356,0.116995906539105,0.169446182898927,0.116278141099009,0.130805698662165,0.113885303943963,0.162563864565037,0.110650761504527,0.0979956529681937,0.0936233642210958,0.127383993946235,0.105277591277381,0.181822093173857,0.134589242765773,0.0648748853373108,0.157591538163767,0.107589328464415,0.126843341567051,0.146385966853642,0.141954010508679,0.119049640722883,0.132257741990537,0.136351920563534,0.178410668029097,0.108242001525483,1,0.102873190599351,0.188406897194818,0.154759377486267,0.13830527340187,0.136435018925839,0.164703956674621,0.133457942025254,0.124346192406829,0.119641948949301,0.163045444712855,0.0949062600190448,0.128355967788848,0.0939287959328066,0.291391220114947,0.124643284540981,0.157664897918178,0.104947247979916,0.161803820539258,0.1377682229684,0.0692457899832705,"John Campbell"
"Rafael La Porta",0.124332023141226,0.0832797738721104,0.0957901444123624,0.0648815913381467,0.0574674177781577,0.0836437610238933,0.0936181726775482,0.118322650508643,0.0805492250511634,0.398477130599224,0.03431327590415,0.0992787868195099,0.0948261213386658,0.0868680613865847,0.0703440687890512,0.684780236416805,0.0947796884429916,0.0945965447849145,0.0982554349698353,0.304783083865178,0.0988902562351491,0.117821203841813,0.081979852077053,0.0699776707605179,0.0817260134982035,0.113111256112519,0.113168575804971,0.0611053717531767,0.110902240026739,0.0826410145686734,0.133037886338978,0.0892781723076766,0.047887764529588,0.0900099820836858,0.0936153002880367,0.0556274670304896,0.114779929449229,0.105585427839516,0.050393216911674,0.0555078618981629,0.10047303244348,0.0972899459276723,0.118046820519645,0.102027652948642,0.088922607205018,0.0698099645332608,0.0710097172371779,0.038792432756406,0.0912169426542271,0.0916176440742245,0.0923192608112727,0.0729827673142622,0.0989632623939826,0.0452347310417112,0.0573031002174019,0.0838185515869043,0.0599962588457574,0.0727983011006978,0.0871672428146468,0.0782205197107169,0.0861097097367597,0.0958892974851701,0.070375055085579,0.083676757453484,0.0926448616421088,0.0984794400967232,0.0820912465993725,0.0728393626858383,0.0545195279679589,0.136857043946613,0.102846841360519,0.0968985467663901,0.0753819411376127,0.125110129025692,0.109822995118243,0.0774608947689236,0.109872435567017,0.0446689333681786,0.0305877695659937,0.102873190599351,1,0.0747862929044418,0.0701163025139338,0.073475613151063,0.0894995189165303,0.086621973807616,0.109466761000931,0.103001029094764,0.0793464719246036,0.0641261264326649,0.0625491953820595,0.0797544868370092,0.155483658398737,0.0820277628837474,0.0884615765220589,0.144022539410046,0.0603909936590214,0.0857685272452139,0.0965804161515571,0.0763916681175924,"Rafael La Porta"
"N. Gregory Mankiw",0.0971450872996021,0.0980737455943045,0.135530581426752,0.126274167416294,0.143163515563944,0.174351430310271,0.114820141428682,0.123257754374866,0.123249959724779,0.132768911987191,0.0946085257258184,0.160445224768349,0.103331466237752,0.156574886909725,0.121928121927397,0.0891368200654968,0.155731714364733,0.129860961731943,0.111217026933969,0.0859654555165408,0.128401299095033,0.139129997348011,0.103294541995074,0.131663545607468,0.140854036747098,0.158228816465378,0.176814453545142,0.192519587944937,0.170933102376381,0.158806097979088,0.152211963779705,0.160212048296834,0.12223091386532,0.129564732837328,0.122669969841245,0.122351260877585,0.159194526783082,0.128213204016452,0.101977035192802,0.107817553039941,0.125853328505077,0.110538643089635,0.116476992702136,0.128228474420496,0.137026078347708,0.118412868584402,0.0671268075110519,0.0987594178685326,0.107231420714488,0.13894624263633,0.128307120647657,0.139072482902031,0.143980596305633,0.110100002580288,0.1065648693874,0.115985404360635,0.152593604865197,0.14518658817785,0.163146835654097,0.136250348354348,0.15551739567706,0.11345788131826,0.0946931135908616,0.133540153261954,0.129098011960467,0.142947312778304,0.147276553717567,0.122557888236842,0.0516242845564746,0.166552450109414,0.141542250507297,0.115795576014793,0.158715836408848,0.116601458775798,0.137640005352377,0.162777415244514,0.119884765534182,0.162329751979322,0.0874547705754469,0.188406897194818,0.0747862929044418,1,0.118392627621161,0.0971585118123938,0.135553473531586,0.141227802504568,0.147436059717806,0.142799928407048,0.125274437779978,0.122656378921477,0.114718968393951,0.0979619398633221,0.111746007699743,0.165515615488648,0.140422244703123,0.115314916699905,0.169657509580865,0.152652611511084,0.139515618133062,0.0938085679872616,"N. Gregory Mankiw"
"Christopher Baum",0.137963116201426,0.104333409714165,0.124003639493284,0.14983391604199,0.0838875685610113,0.106175381242965,0.115817453549859,0.109310665147864,0.103376521239049,0.120806891728689,0.135597198138997,0.129967298800464,0.0706428744482594,0.125591330444817,0.0709734396231421,0.0835698431039751,0.11060122107003,0.0963429435687588,0.137302539923868,0.0861822099835066,0.129241642194844,0.100577582564288,0.101926559436002,0.171634635995352,0.141070835668387,0.126597642859051,0.0969807078575576,0.114858940267065,0.101551325466068,0.0880968298504053,0.117237516625389,0.0913889082425289,0.212192586222573,0.128084450981194,0.17560104765389,0.138148275686545,0.129860627043126,0.106753929955359,0.0561898696378472,0.111844130393624,0.0933159348038605,0.0753207145611132,0.104309008303867,0.0973602760453148,0.139504530267115,0.159090342034334,0.0655446772906868,0.107225606979657,0.121636939947465,0.128281761277061,0.124418938325718,0.0646974155167764,0.122388035600737,0.125257643587343,0.115528425252297,0.115756895092048,0.123201808005271,0.0854454236472067,0.114221328899135,0.0863417178901718,0.146429190705144,0.0891155001230734,0.0751239511122338,0.0961327112792075,0.127912862064812,0.090398070809046,0.171370892932607,0.0865220747468157,0.0568755064062707,0.135963069055055,0.0947381543915171,0.106060039218149,0.115559373829673,0.101675639773387,0.0897053569761229,0.116091078529174,0.0960248371335228,0.117240921147094,0.0883192092546715,0.154759377486267,0.0701163025139338,0.118392627621161,1,0.0847224303815581,0.0956819370406621,0.164819647597467,0.121050186048983,0.0969314309689279,0.100726579455119,0.143250110983801,0.115535037836033,0.0932642716400737,0.0670659812221972,0.103915919197662,0.0846999851692073,0.138959155878215,0.0826719020584179,0.14490353737773,0.113137675044516,0.0457317834624993,"Christopher Baum"
"Kenneth French",0.107350977676722,0.0674099873728103,0.0915150145215197,0.0924986210051525,0.0706042394064715,0.0852301995542698,0.0721306463969012,0.0798634974098334,0.0689319186292697,0.0968564652793619,0.0564225845529786,0.108848366880396,0.0422491604689445,0.10088199988388,0.0524894242179787,0.0649508293495865,0.0693075072075557,0.0648411746438941,0.0825010867768592,0.0762407725046466,0.0841607613215024,0.0800806786149777,0.0865309647317738,0.130356830723315,0.111011966033543,0.0691605464093858,0.0729969005828608,0.065037630548522,0.088539773552492,0.0799887745097055,0.0851892968653647,0.0932758999254225,0.0868220090061225,0.0535025235314809,0.0821888609381678,0.0667622004726956,0.163633175457409,0.0737979825761094,0.0641599189280509,0.0630309522160041,0.0857598885108258,0.0604002166926109,0.085049040049156,0.0914656382683658,0.0755037578349899,0.0797457677060073,0.0490906144558796,0.0633459885126637,0.0632484930889444,0.0746092959529256,0.0614065247350209,0.0708525840985241,0.0967409181177098,0.0782504740318827,0.0603982173329729,0.0779870728261332,0.0917797210173109,0.0848808802280094,0.0814913590525271,0.0891675864165462,0.0775272542241389,0.0605167545815701,0.0378912779573332,0.0735337519111716,0.0858879611012477,0.0614024675267819,0.0947357501473107,0.051832577162768,0.0163650669418828,0.113720948994908,0.0857802194840145,0.0925905059254249,0.0698439265415442,0.0890646479857031,0.0765418437945206,0.0594862162548192,0.0465893210129329,0.0934564863696301,0.0472073289084773,0.13830527340187,0.073475613151063,0.0971585118123938,0.0847224303815581,1,0.0683122024593783,0.101576843631456,0.071207741782252,0.082959300257935,0.0762420416947794,0.0987896271633636,0.0852533588053612,0.630055713841324,0.072235579962201,0.0958798546910648,0.0680317400676122,0.0871298800019321,0.0631777485399145,0.0628671778341259,0.14164871039804,0.0541118806837397,"Kenneth French"
"Drew Fudenberg",0.120268715395243,0.127114799769409,0.177449528388948,0.138558454458227,0.108270234490083,0.157204583964336,0.143607621542068,0.121003812032165,0.108535870157908,0.130036029709116,0.136869093912896,0.175816994814014,0.185179108764621,0.141126093142479,0.0836293817207944,0.0871954075729801,0.149139436890428,0.226480544559117,0.124945349685854,0.101022291880586,0.12868587548828,0.118976830444633,0.113054003925199,0.124713620979819,0.123417920361385,0.161533810141155,0.146676835716338,0.166580889468581,0.127469056774645,0.144749247434464,0.169578584848621,0.11984431062345,0.114041921946462,0.124454778334422,0.134708103060826,0.112802514467481,0.112009332596214,0.119710004806649,0.0941115630290852,0.107950976620685,0.262572502421565,0.100519772238753,0.130106942357058,0.129875636529034,0.112249487210594,0.139477563717306,0.0904009008754855,0.121315667108022,0.105889368238366,0.120766091151794,0.149231631840016,0.129327478864389,0.117777270175702,0.140005558590701,0.0843790926061481,0.130508071329279,0.114004135860412,0.117133185424091,0.15226051286643,0.156886128771516,0.163641000853009,0.160814052592322,0.0734206860676093,0.102346316805697,0.104205785384476,0.183384101453699,0.152456429507619,0.103434788343306,0.0633531889228931,0.15344541276256,0.170047193893064,0.129323620660932,0.103811627316571,0.0914769928255214,0.134368203248646,0.15283993270124,0.138741436916517,0.117015637431787,0.0922347891865169,0.136435018925839,0.0894995189165303,0.135553473531586,0.0956819370406621,0.0683122024593783,1,0.141076516970717,0.134900656198605,0.106336425425202,0.13148437028253,0.180411229938264,0.141875110487533,0.0742677220306493,0.122529639118421,0.140890039815794,0.160939943677775,0.109282655703223,0.12899333879566,0.155804154573059,0.14484813236508,0.0601215006096638,"Drew Fudenberg"
"Francis Diebold",0.128357671858893,0.102113877346348,0.155854136162063,0.171592327915472,0.141849784591266,0.15698851077346,0.143637577433718,0.127042804799128,0.105824797410993,0.121499498272718,0.146311111496975,0.123206317487699,0.0998690118612759,0.157004540172663,0.0794975355464312,0.0877421412929186,0.140673667019733,0.10802521096386,0.127767988529543,0.0693040714442622,0.133740779333789,0.105444761751198,0.0959417073097897,0.224504921192281,0.151842440895897,0.116481911211449,0.112401069503111,0.141801848383471,0.130327877441001,0.12042952487451,0.134023714522666,0.131712589536953,0.329349885149515,0.10554183056352,0.185807239440981,0.159950072853432,0.120971452099502,0.126106464026121,0.0851392700046194,0.157129666405105,0.135784687232535,0.090805836902809,0.0889075633373602,0.123555012465286,0.121321542577705,0.214446648784966,0.102923778569219,0.150164439422659,0.104054508279531,0.130274613478205,0.133576023046829,0.138226008774947,0.145665369141018,0.179155569844411,0.124669525488932,0.146111090779965,0.141558325242139,0.116410524137846,0.106030406905915,0.114663099767554,0.150573165452724,0.102108954989619,0.0833901517434532,0.14085571869914,0.145153259473852,0.112873214638116,0.198031876840806,0.111591618719238,0.0776265643180181,0.139716076985,0.1081083755253,0.136104755282242,0.136262325083376,0.125921835647907,0.121097421966044,0.14931429164493,0.0868661320182473,0.150658271385984,0.132856331265011,0.164703956674621,0.086621973807616,0.141227802504568,0.164819647597467,0.101576843631456,0.141076516970717,1,0.129073312561438,0.144619489482912,0.163011411623942,0.195771567398322,0.13932666474419,0.100636785357608,0.0903206091373706,0.131757355107462,0.140840857863534,0.126115720426636,0.124945067563361,0.142859287600524,0.150111119458786,0.0618397581921063,"Francis Diebold"
"John Whalley",0.163202823831552,0.151743055000244,0.170947972316083,0.142491975048341,0.101261404154831,0.157901151514796,0.162162464896961,0.172878350021528,0.127065888906584,0.155786753555967,0.0821031996783527,0.148604120075887,0.13418864659434,0.190053274805598,0.129475174079441,0.106663638579071,0.188215834967714,0.139624245771905,0.193479535065765,0.0879838389842502,0.173879431928367,0.173513813852192,0.166348054088313,0.121864660004921,0.155474233878365,0.181279529094618,0.185782920908239,0.121291115556252,0.157057809070671,0.142500426388821,0.192368743483236,0.180325332466778,0.125461805829695,0.201405008563664,0.160414486714786,0.0944434173429981,0.173469164966669,0.192752157380974,0.0944979661616972,0.0901326944528756,0.140990719202061,0.154071544202195,0.1255854641887,0.163140378859577,0.14525742926599,0.119826513163689,0.0784093650929393,0.0794198302305235,0.174888292620347,0.158399739149229,0.152893564542236,0.159354551970823,0.188119273207548,0.0825515945536281,0.153037029481846,0.157117052130362,0.12851462588214,0.110046406256491,0.146295113712161,0.137228436510662,0.156866697580747,0.136646233014258,0.149389534540972,0.122610251991088,0.164107942795375,0.148271852856719,0.139035387492949,0.0939678420190445,0.0616544048117986,0.170510820138953,0.164843184135332,0.161256733937825,0.127719673498259,0.154670280035731,0.170985977960318,0.126693702536974,0.190803104583531,0.133402787342642,0.0640883012569015,0.133457942025254,0.109466761000931,0.147436059717806,0.121050186048983,0.071207741782252,0.134900656198605,0.129073312561438,1,0.101476454353103,0.161316616019579,0.122392400025249,0.107543587922531,0.0779788226081571,0.134374150275238,0.149150446985439,0.121292803072015,0.178676602812415,0.104958026160583,0.152588019805068,0.174908554458163,0.092307742310936,"John Whalley"
"John Taylor",0.122627956763383,0.0993944621707657,0.11720295087198,0.0928741566972851,0.113205816816903,0.116519319786972,0.120856054662447,0.132820412216583,0.12050977148827,0.116298375303511,0.0524939904678186,0.114643929597376,0.0890087425276137,0.158011434877848,0.0770859277609125,0.106887827678489,0.148293711027173,0.091955173284016,0.111930370710473,0.084653326401068,0.113390232906666,0.123627947007378,0.101043858056392,0.114096827400762,0.0875804530731494,0.106551868071685,0.122283235521344,0.183422846267285,0.125544006395089,0.13520293125018,0.166427982926157,0.156549628614968,0.0965238663218638,0.145315753011396,0.115681585724523,0.117763302096861,0.120095152171314,0.109887310037421,0.094933456482001,0.0997698471564726,0.106220781279084,0.0987017604615947,0.0766383277938018,0.0909270957875635,0.14103160979393,0.0825134954344149,0.10311261438115,0.0574937077666945,0.095016419960944,0.122767744649212,0.105098025614366,0.119355350994134,0.146875044383046,0.0919672465021595,0.0854652880301114,0.0994599169987995,0.117040195923056,0.113680717100793,0.111744490626893,0.100860413929218,0.13457262695306,0.0966120975072323,0.0655478178740399,0.0876337449011067,0.136891023967235,0.0820378041377552,0.106868582421793,0.143640149128078,0.0662001253780621,0.138285723972634,0.0952227447822215,0.105540035356164,0.150064967292127,0.0919309821155632,0.126215668220939,0.115262640288789,0.0914396049136374,0.112991277235166,0.059046779968099,0.124346192406829,0.103001029094764,0.142799928407048,0.0969314309689279,0.082959300257935,0.106336425425202,0.144619489482912,0.101476454353103,1,0.117489842902009,0.0904331087355398,0.071454572728877,0.074608787971063,0.0709186717336681,0.110311634248387,0.119234010211082,0.116435161052629,0.102592782291791,0.0943855695041531,0.148993638853548,0.0399532024020788,"John Taylor"
"Stephen J Turnovsky",0.132885760525743,0.111361747021037,0.136212014197731,0.100241515824144,0.151133365645148,0.131551305735723,0.118687247688726,0.136107714264228,0.12791225390642,0.134781091930822,0.11459145858081,0.130335002300737,0.121916514203989,0.161877992295581,0.116311056500801,0.082442784246686,0.158055720497349,0.188576879101955,0.115326267757716,0.113386015924568,0.143269775222133,0.1196238938539,0.101192946741434,0.120396338345398,0.129294083628478,0.134010832691027,0.159356390135897,0.138636558868692,0.156221151855953,0.211707480657686,0.151536341393175,0.147091723487634,0.121600494056511,0.172022312168057,0.150062217146852,0.103935804037362,0.142756656296547,0.162122029992305,0.105859146113602,0.102096066221744,0.163184135794923,0.133235269236513,0.105308975763412,0.122459568201393,0.160463746859344,0.140098491349653,0.077831473850835,0.094211503419376,0.121541531769717,0.144593704811394,0.124339130026944,0.118063482829492,0.170533344269004,0.0965821304434215,0.126297801560999,0.137059412600152,0.131661817883988,0.112316030211996,0.144594331630642,0.154273549317916,0.210425373605545,0.119674140551292,0.0966075794649896,0.110250208694141,0.147410731908558,0.172469907398838,0.156377059984918,0.127950029311386,0.0566058536462728,0.181098280353092,0.125318471849879,0.127518679288232,0.131304582370169,0.122114904733229,0.129637870513302,0.152138486655161,0.118915910946433,0.148695807702139,0.0678901092462393,0.119641948949301,0.0793464719246036,0.125274437779978,0.100726579455119,0.0762420416947794,0.13148437028253,0.163011411623942,0.161316616019579,0.117489842902009,1,0.111515510728131,0.0944182360052566,0.0857232124503803,0.106566003597332,0.126943689701058,0.108149432189566,0.118321646071332,0.102063682503845,0.14697162223156,0.155824384151415,0.042831067098555,"Stephen J Turnovsky"
"Halbert White",0.118519665398633,0.101450438683354,0.132359455665238,0.280494577703653,0.136276235277902,0.11049897205479,0.113066593279942,0.128604660199358,0.0904676170050315,0.109850447023934,0.30726369131323,0.123867967958936,0.107157477925499,0.123588376718637,0.0704943951701385,0.0771140234570265,0.107917896251121,0.133439832918288,0.132077443661639,0.0784372099510079,0.111609799899936,0.0973021883998203,0.131670634614781,0.190580975701948,0.120027710098235,0.11151065456781,0.116996634927259,0.118368473280965,0.106406809582401,0.129364202559469,0.138066904489057,0.0987374405084431,0.182562608537758,0.0911804845157609,0.248124587108663,0.198594554086571,0.108424990055514,0.155287394357998,0.0958162880966381,0.18079035794626,0.12226968599494,0.0885101716205704,0.10263566653983,0.118184390469517,0.110200273670494,0.275905737663872,0.069105927615658,0.258149226845229,0.130771441034966,0.113772310510907,0.179729163164089,0.0984901802156183,0.141792012938601,0.195015969925331,0.131759292518453,0.157408808085839,0.129241277715549,0.0854093412565907,0.11675956164023,0.110834508507595,0.157024612981689,0.11655697502379,0.0740579785868605,0.102465822521257,0.10285312298275,0.134125548344984,0.252695251271656,0.11829309027463,0.0854402759825376,0.115695572075089,0.123829608882203,0.121188278093423,0.129658521409966,0.104136499209157,0.115585937403645,0.154348305583459,0.0969283596694129,0.132323736011388,0.220382732964184,0.163045444712855,0.0641261264326649,0.122656378921477,0.143250110983801,0.0987896271633636,0.180411229938264,0.195771567398322,0.122392400025249,0.0904331087355398,0.111515510728131,1,0.17183309215616,0.0939968561118388,0.0690341274047001,0.154448850918535,0.132801336830287,0.118083980241025,0.137390920140094,0.176252059791897,0.128240031946452,0.05348748712491,"Halbert White"
"Nicholas Cox",0.086418856728524,0.0848313119855476,0.130607390962224,0.140938244336222,0.113243057326465,0.0879453910157958,0.127457974049802,0.121113059636893,0.0963760590592628,0.0987981700855572,0.158386501356107,0.113693634419881,0.0956281399239569,0.0906080642200107,0.0700530513556624,0.0757780176548702,0.113585553043325,0.114234920741219,0.116891793248534,0.0793842522752414,0.101824998349701,0.103561759744319,0.13270317290979,0.12734204990537,0.109373069492297,0.0953935229276177,0.109210428872,0.0988404899768928,0.0875628721906679,0.106726426184663,0.11721913392876,0.097109836859255,0.106353811605509,0.087717983246691,0.154192715979755,0.130671964250077,0.0995082682862652,0.149420404679044,0.0602851397233708,0.146080968244721,0.0992612337937273,0.0933005894569672,0.100380774280501,0.107565855464856,0.0781117694301615,0.15273553596597,0.0807879087439023,0.1512598999047,0.0932732197443981,0.0889773430847763,0.12770831348574,0.112198776449861,0.103502501090257,0.0823876790978717,0.0805446732070814,0.0965558617491084,0.0858999775132348,0.0799877440383037,0.0899051467310679,0.0974879851067851,0.115791907380104,0.0985064797226004,0.0682845438949989,0.0665936507490511,0.0999226632249835,0.0920575287923359,0.131256815789487,0.074052961472127,0.219237967937532,0.121682275353409,0.0961000549477725,0.117846609250401,0.0941514884555885,0.090685659246479,0.105859743314285,0.0937154594825184,0.10264078385349,0.0837433207231004,0.110339680290868,0.0949062600190448,0.0625491953820595,0.114718968393951,0.115535037836033,0.0852533588053612,0.141875110487533,0.13932666474419,0.107543587922531,0.071454572728877,0.0944182360052566,0.17183309215616,1,0.0808539465905123,0.0738114336185325,0.13147070727247,0.0716606248248302,0.0651822776454147,0.137509269758103,0.143216586647762,0.110213578422775,0.065564927629552,"Nicholas Cox"
"Eugene Fama",0.139039163799166,0.080578239557607,0.0861927409328119,0.0718373879878802,0.0695511794057172,0.0897336080305588,0.0866020090121522,0.0934456583993015,0.0708820926716496,0.117040444809984,0.0504861700426649,0.101785206968294,0.0615893401632783,0.0894055288791147,0.0486224756318083,0.0742872925186236,0.0703351647288633,0.0751105352679274,0.074278768734091,0.0894848989510333,0.0734032404335836,0.0915024213500111,0.091112024465299,0.131504278822754,0.10280107776859,0.0700990534255106,0.0794378984339819,0.0722769896956189,0.0901534989966128,0.0731751399955207,0.0823543848654006,0.0965618199449251,0.107021068836323,0.0623163963107933,0.0878026165655794,0.0699486966869527,0.115403375070405,0.0688722694794548,0.0648844642174227,0.0617395763323213,0.087704304453432,0.0517297538408463,0.11137216789261,0.117792904887211,0.0866315886456948,0.0715065766462673,0.0784818338302826,0.0794624378365764,0.0734065926506205,0.0822425168079324,0.0679194978494649,0.071045657719839,0.0760321802111503,0.0823296739328202,0.0547968318239041,0.0663455388527846,0.0864146954361972,0.0714057218999884,0.0797655648296807,0.0921267272664548,0.0750056854041407,0.0613682847639729,0.0486166306387637,0.0684487355184101,0.109169023454062,0.0711727560081562,0.0807524466933136,0.0576848586027584,0.0237888945409177,0.113440199749941,0.0870535562356666,0.085771611483706,0.0854024545402125,0.086915374834505,0.0726635094276991,0.0720906473390981,0.054675763081868,0.0889720411507931,0.0509828545566751,0.128355967788848,0.0797544868370092,0.0979619398633221,0.0932642716400737,0.630055713841324,0.0742677220306493,0.100636785357608,0.0779788226081571,0.074608787971063,0.0857232124503803,0.0939968561118388,0.0808539465905123,1,0.072153594989958,0.100618836799416,0.0610140856045153,0.109972517072476,0.0488448393075231,0.0677678825998608,0.103861184969992,0.0535457638165178,"Eugene Fama"
